pkg1 file1 pkg2 file2 pairFreq clusterid expected
genomebrowser gbdevicetransform.h genomebrowser gbplotgroup.h 4 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender scene.h 4 0 TRUE
genomebrowser gbscale.h genomebrowser gbcontrolpanel.h 4 0 TRUE
genomebrowser gbfont.h genomebrowser genomebrowser.h 4 0 TRUE
genomebrowser gbplot.h genomebrowser genomebrowser.h 4 0 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender pileupscenes.h 4 0 TRUE
genomebrowser/gbrender view.h genomebrowser/gbrender bamutil.h 4 0 TRUE
genomebrowser gbrenderidset.h genomebrowser gbplot.h 4 0 TRUE
genomebrowser gbfont.h genomebrowser gbcontrolbar.h 4 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbrenderworker.h 4 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbrenderitem.h 4 0 TRUE
genomebrowser gbzoomer.h genomebrowser gbitem.h 4 0 TRUE
genomebrowser gbpileuprenderer.h genomebrowser sqlitedatasource.h 4 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbaxisalignment.h 4 0 TRUE
genomebrowser gbcontrolpanel.h genomebrowser gbdevicetransform.h 4 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender generenderer.h 4 0 TRUE
genomebrowser gbcontrolbar.h genomebrowser gbscaleengine.h 4 0 TRUE
genomebrowser gbplotgroup.h genomebrowser gbscaleengine.h 4 0 TRUE
genomebrowser gboptionsutil.h genomebrowser gbdata.h 4 0 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser sqlitedatasource.h 4 0 TRUE
gacore idf2.h gacore gaglobal.h 4 0 TRUE
genomebrowser gbplot.h genomebrowser gbcontrolbar.h 4 0 TRUE
genomebrowser gbscale.h genomebrowser gbpileupitem.h 4 0 TRUE
genomebrowser gbgrip.h genomebrowser gbcontrolbar.h 4 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender label.h 4 0 TRUE
genomebrowser gbfont.h genomebrowser gbscaleengine.h 4 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbcontrolbar.h 4 0 TRUE
genomebrowser gbscale.h genomebrowser gbcontrolbar.h 4 0 TRUE
genomebrowser genomebrowser.h genomebrowser gbcontrolbar.h 4 0 TRUE
genomebrowser gbpileuprenderer.h genomebrowser magicdatasource.h 4 0 TRUE
genomebrowser gbrendernodeid.h genomebrowser gbitem.h 3 0 TRUE
genomebrowser/gbrender featuregenerator.h genomebrowser/gbrender pileuprenderer.h 3 0 TRUE
genomebrowser gbscalestate.h genomebrowser gblandmarknavigator.h 3 0 TRUE
genomebrowser magicdatasource.h genomebrowser gbrendercoveragerenderer.h 3 0 TRUE
gacore httpreader.h gacore idf2reader.h 3 0 TRUE
genomebrowser gblandmarkview.h genomebrowser gbinterval.h 3 0 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender histogram.h 3 0 TRUE
genomebrowser gbzoomer.h genomebrowser gbpileupitem.h 3 0 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbinterval.h 3 0 TRUE
genomebrowser gbrenderworker.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser genomebrowser.h genomebrowser gbcontrolpanel.h 3 0 TRUE
gacore gafeaturereaderworker.h gacore bamreaderworker.h 3 0 TRUE
genomebrowser/gbrender featuregenerator.h genomebrowser/gbrender worker.h 3 0 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender bamutil.h 3 0 TRUE
genomebrowser/gbrender transcript.h genomebrowser/gbrender pileuprenderer.h 3 0 TRUE
genomebrowser gbscale.h genomebrowser gbcontroltools.h 3 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbplotgroup.h 3 0 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender gafeaturecursor.h 3 0 TRUE
genomebrowser gbcontrolpanel.h genomebrowser gbfont.h 3 0 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender rendererbase.h 3 0 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender worker.h 3 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbstate.h 3 0 TRUE
genomebrowser/gbrender generator.h genomebrowser/gbrender config.h 3 0 TRUE
gacore packedschemaio.h gacore gafeaturereader.h 3 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender featuregenerator.h 3 0 TRUE
genomebrowser gbrenderitem.h genomebrowser gblandmarknavigator.h 3 0 TRUE
genomebrowser/gbrender pileupscenes.h genomebrowser/gbrender gafeaturecursor.h 3 0 TRUE
genomebrowser gbmainwindow.h genomebrowser gbcontroltools.h 3 0 TRUE
genomebrowser gbplotgroup.h genomebrowser genomebrowser.h 3 0 TRUE
genomebrowser gbcontroltree.h genomebrowser gbfont.h 3 0 TRUE
genomebrowser gbfont.h genomebrowser gbplotgroup.h 3 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender generenderer.h 3 0 TRUE
genomebrowser gbrootstate.h genomebrowser gblandmarknavigator.h 3 0 TRUE
gacore gafeaturewriter.h gacore gafeaturereaderworker.h 3 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbrendererbase.h 3 0 TRUE
genomebrowser gbitem.h genomebrowser magicdatasource.h 3 0 TRUE
genomebrowser gbinterval.h genomebrowser gbcontroltools.h 3 0 TRUE
genomebrowser/gbrender tree.h genomebrowser/gbrender gafeaturecursor.h 3 0 TRUE
genomebrowser/gbrender scene.h genomebrowser/gbrender pileupaux.h 3 0 TRUE
genomebrowser gbpileupitem.h genomebrowser gblandmarknavigator.h 3 0 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender coroutinegenerator.h 3 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender transcript.h 3 0 TRUE
genomebrowser gbinputhandler.h genomebrowser gbscale.h 3 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbscaleengine.h 3 0 TRUE
gacore idf2.h gacore gafeaturereaderworker.h 3 0 TRUE
genomebrowser gbplotrendererinput.h genomebrowser gbplot.h 3 0 TRUE
genomebrowser gbplotstate.h genomebrowser gbcontrolset.h 3 0 TRUE
genomebrowser gbplotzoomer.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser/gbrender scene.h genomebrowser/gbrender chrshader.h 3 0 TRUE
genomebrowser gbplotgroup.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser gbrendertree.h genomebrowser gblandmarknavigator.h 3 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbitem.h 3 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbrendertree.h 3 0 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender tree.h 3 0 TRUE
genomebrowser/gbrender pileuprenderer.h genomebrowser/gbrender coroutinegenerator.h 3 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbrendercoveragerenderer.h 3 0 TRUE
genomebrowser gbrenderitem.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser gbscale.h genomebrowser gbrenderitem.h 3 0 TRUE
gacore idf2reader.h gacore bamreaderworker.h 3 0 TRUE
genomebrowser gbplot.h genomebrowser gbplotcanvas.h 3 0 TRUE
gacore gafeaturewriter.h gacore gafeaturereader.h 3 0 TRUE
genomebrowser/gbrender pileupaux.h genomebrowser/gbrender coroutinegenerator.h 3 0 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender gafeaturecursor.h 3 0 TRUE
gacore gafeaturereaderworker.h gacore bamfile.h 3 0 TRUE
gacore gafeaturereader.h gacore parsedschema.h 3 0 TRUE
genomebrowser gbcontroltree.h genomebrowser gbgrip.h 3 0 TRUE
genomebrowser gbconsole.h genomebrowser gbdata.h 3 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender generenderer.h 3 0 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender coveragerenderer.h 3 0 TRUE
genomebrowser gbscale.h genomebrowser gbmainwindow.h 3 0 TRUE
genomebrowser gbinputhandler.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser gbgrip.h genomebrowser gbplotview.h 3 0 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender coroutinegenerator.h 3 0 TRUE
genomebrowser gbcontroltree.h genomebrowser gbdevicetransform.h 3 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbcontrolpanel.h 3 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbcontroltools.h 3 0 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender pileuprenderer.h 3 0 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender bamutil.h 3 0 TRUE
genomebrowser/gbrender config.h genomebrowser/gbrender coroutinegenerator.h 3 0 TRUE
genomebrowser gbaxisalignment.h genomebrowser gbdata.h 3 0 TRUE
gacore bamfile.h gacore idf2reader.h 3 0 TRUE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender transcript.h 3 0 TRUE
genomebrowser gbconsole.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser gbaxisalignment.h genomebrowser gbplotcanvas.h 3 0 TRUE
genomebrowser gbrenderdiagnosticrenderer.h genomebrowser gbrendercoveragerenderer.h 3 0 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbscale.h 3 0 TRUE
genomebrowser gbunit.h genomebrowser gbcontrolpanel.h 3 0 TRUE
genomebrowser/gbrender cache.h genomebrowser/gbrender pileuprenderer.h 3 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender util.h 3 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbcontrolpanel.h 3 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender coroutine_lite.h 3 0 TRUE
gacore gafeaturewriter.h gacore idf2reader.h 3 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender featuregenerator.h 3 0 TRUE
genomebrowser gbrenderitem.h genomebrowser gbzoomer.h 3 0 TRUE
genomebrowser gbrenderdiagnosticrenderer.h genomebrowser gbpileuprenderer.h 3 0 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbzoomaxis.h 3 0 TRUE
genomebrowser gbrendercoveragerenderer.h genomebrowser gbrenderloader.h 3 0 TRUE
genomebrowser sqlitedatasource.h genomebrowser gbrendererbase.h 3 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender transcript.h 3 0 TRUE
genomebrowser gbplotstate.h genomebrowser gblandmarknavigator.h 3 0 TRUE
gacore gafeaturefilter.h gacore gaglobal.h 3 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbpileuprenderer.h 3 0 TRUE
genomebrowser targetedevent.h genomebrowser gbdata.h 3 0 TRUE
genomebrowser/gbrender pileupscenes.h genomebrowser/gbrender generator.h 3 0 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender label.h 3 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbzoommanager.h 3 0 TRUE
gacore gafeaturefilter.h gacore gafeaturesourceinfo.h 3 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender pileuprenderer.h 3 0 TRUE
genomebrowser gbplotrenderer.h genomebrowser gbpileupitem.h 3 0 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender layout.h 3 0 TRUE
genomebrowser gb.h genomebrowser gbscale.h 3 0 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender featuregenerator.h 3 0 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender gafeaturecursor.h 3 0 TRUE
genomebrowser gbmainwindow.h genomebrowser gblandmarknavigator.h 3 0 TRUE
gacore idf2reader.h gacore gasourceregistry.h 3 0 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbdata.h 3 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender rendererbase.h 3 0 TRUE
genomebrowser gbplotgroup.h genomebrowser gbunit.h 3 0 TRUE
genomebrowser/gbrender label.h genomebrowser/gbrender pileuprenderer.h 3 0 TRUE
gacore genomeassembly.h gacore gasourceregistry.h 3 0 TRUE
genomebrowser gbplot.h genomebrowser gbrendernodeid.h 3 0 TRUE
gacore gaglobal.h gacore gathreadmanager.h 3 0 TRUE
genomebrowser gbscale.h genomebrowser gbplotsizer.h 3 0 TRUE
genomebrowser gbcontrolset.h genomebrowser gbplotgroup.h 3 0 TRUE
genomebrowser/gbrender pileupscenes.h genomebrowser/gbrender cache.h 3 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gblandmarkview.h 3 0 TRUE
genomebrowser/gbrender pileuprenderer_aux.h genomebrowser/gbrender tree.h 3 0 TRUE
genomebrowser/gbrender coveragerenderer.h genomebrowser/gbrender coroutinegenerator.h 3 0 TRUE
genomebrowser/gbrender cache.h genomebrowser/gbrender coveragerenderer.h 3 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender coveragerenderer.h 3 0 TRUE
genomebrowser gbaxisalignment.h genomebrowser gbscalepaint.h 3 0 TRUE
genomebrowser gblandmarkview.h genomebrowser gbplotrenderer.h 3 0 TRUE
genomebrowser gbrealscrollbar.h genomebrowser gbplot.h 3 0 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender pileupscenes.h 3 0 TRUE
genomebrowser gbscale.h genomebrowser gbcontroltree.h 3 0 TRUE
genomebrowser gbcontrolset.h genomebrowser gbplot.h 3 0 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender tree.h 3 0 TRUE
genomebrowser gbstate.h genomebrowser gbinterval.h 3 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender worker.h 3 0 TRUE
genomebrowser/gbrender pileuprenderer.h genomebrowser/gbrender coverhistogram.h 3 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gblandmarkview.h 3 0 TRUE
genomebrowser gbscale.h genomebrowser gbrenderworker.h 3 0 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender gafeaturecursor.h 3 0 TRUE
genomebrowser/gbrender coroutine_lite.h genomebrowser/gbrender coroutinegenerator.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbscalepaint.h 2 0 TRUE
gacore gafeaturefilter.h gacore parsedschema.h 2 0 TRUE
gacore gafeaturereaderworker.h gacore parsedschema.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbpileuprenderer.h genomebrowser gbscalezoomer.h 2 0 TRUE
genomebrowser gbplotgroup.h genomebrowser gbplotcanvas.h 2 0 TRUE
genomebrowser gbdata.h genomebrowser gbrenderutil.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbplotsizer.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser gbsearchbox.h 2 0 TRUE
genomebrowser gbplotcanvas.h genomebrowser genomebrowserviewer.h 2 0 TRUE
gacore gafeaturereader.h gacore bamreaderworker.h 2 0 TRUE
gacore genomeassembly.h gacore gafeaturereaderworker.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbscalepaint.h 2 0 TRUE
gacore gafeaturereader.h gacore genomeassemblyfile.h 2 0 TRUE
gacore gafeaturewriter.h gacore bamreaderworker.h 2 0 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbcontrolbar.h 2 0 TRUE
genomebrowser gbview.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser gbscaletransform.h genomebrowser magicdatasource.h 2 0 TRUE
gacore gafeaturefilter.h gacore packedschemaio.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbunit.h 2 0 TRUE
genomebrowser/gbrender windowaccum.h genomebrowser/gbrender util.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser genomebrowserdata.h 2 0 TRUE
gacore gasourceregistry.h gacore gathreadmanager.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser gbrendertree.h 2 0 TRUE
genomebrowser/gbrender view.h genomebrowser/gbrender pileupaux.h 2 0 TRUE
gacore packedschemaio.h gacore gasourceregistry.h 2 0 TRUE
gacore idf2.h gacore parsedschema.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser genomebrowser.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gb.h 2 0 TRUE
gacore idf2.h gacore garegion.h 2 0 TRUE
genomebrowser gbplotcanvas.h genomebrowser genomebrowser.h 2 0 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender coveragerenderer.h 2 0 TRUE
genomebrowser gb.h genomebrowser gbdata.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbview.h 2 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbrendercoveragerenderer.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser genomebrowser.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbcontroltree.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbdevicetransform.h 2 0 TRUE
genomebrowser/gbrender scene.h genomebrowser/gbrender bamutil.h 2 0 TRUE
gacore gafeaturewriter.h gacore gafeaturesourceinfo.h 2 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender view.h 2 0 TRUE
gacore idf2.h gacore genomeassemblyfile.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbinputhandler.h 2 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbrenderworker.h 2 0 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender coroutinegenerator.h 2 0 TRUE
genomebrowser gbrenderworker.h genomebrowser gbcontroltools.h 2 0 TRUE
gacore gasourceinfo.h gacore gasourceregistry.h 2 0 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbrealslider.h 2 0 TRUE
genomebrowser gbplotrenderer.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbrendererbase.h genomebrowser gbrenderloader.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbscaletransform.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbfont.h 2 0 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbscaleengine.h 2 0 TRUE
gacore packedschemaparser.h gacore genomeassembly.h 2 0 TRUE
genomebrowser gbrealslider.h genomebrowser gbscaleengine.h 2 0 TRUE
genomebrowser gbpileupitem.h genomebrowser gbscalezoomer.h 2 0 TRUE
genomebrowser gboptionsutil.h genomebrowser gblandmarknavigator.h 2 0 TRUE
gacore idf2reader.h gacore parsedschema.h 2 0 TRUE
gacore idf2.h gacore httpreader.h 2 0 TRUE
genomebrowser gbplotrendererinput.h genomebrowser gbinputhandler.h 2 0 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbrenderworker.h 2 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender transcript.h 2 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbaxisalignmentwidget.h 2 0 TRUE
genomebrowser gbrenderbamutil.h genomebrowser gbrendertree.h 2 0 TRUE
gacore genomeassembly.h gacore parsedschema.h 2 0 TRUE
genomebrowser gbpileuprenderer.h genomebrowser gbrendermanager.h 2 0 TRUE
genomebrowser sqliteutil.h genomebrowser gbrendercoveragerenderer.h 2 0 TRUE
genomebrowser gbrealscrollbar.h genomebrowser gbplotrenderer.h 2 0 TRUE
gacore gafeaturesource.h gacore gaglobal.h 2 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender featuregenerator.h 2 0 TRUE
gacore gafeaturewriter.h gacore bamfile.h 2 0 TRUE
genomebrowser gbplotcanvas.h genomebrowser gbconsole.h 2 0 TRUE
genomebrowser gbrendertree.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser gbplottracker.h 2 0 TRUE
genomebrowser gbunit.h genomebrowser gbcontroltree.h 2 0 TRUE
genomebrowser gbcontrolset.h genomebrowser gbcontrolpanel.h 2 0 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender generator.h 2 0 TRUE
genomebrowser gbcontrolbar.h genomebrowser gbcontrolpanel.h 2 0 TRUE
genomebrowser gbitem.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser gbplotcanvas.h genomebrowser gbcontrolbar.h 2 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbrenderutil.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbplotzoomer.h 2 0 TRUE
gacore gafeaturefilter.h gacore genomeassemblyfile.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbdevicetransform.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser gbcontrolpanel.h 2 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender chrshader.h 2 0 TRUE
genomebrowser gbgrip.h genomebrowser gbdata.h 2 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender coverhistogram.h 2 0 TRUE
genomebrowser/gbrender generator.h genomebrowser/gbrender cache.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbscalezoomer.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbplotcanvas.h 2 0 TRUE
genomebrowser gbzoomaxis.h genomebrowser magicdatasource.h 2 0 TRUE
genomebrowser gbplotgroupstate.h genomebrowser gbcontrolset.h 2 0 TRUE
genomebrowser gbrenderutil.h genomebrowser gbrenderbamutil.h 2 0 TRUE
genomebrowser gbrenderconfig.h genomebrowser gbscaleengine.h 2 0 TRUE
gacore bamhttpdevice.h gacore bamfile.h 2 0 TRUE
genomebrowser gbrendertree.h genomebrowser gbscaleengine.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser gbaxisstate.h 2 0 TRUE
gacore idf2.h gacore gafeaturefilter.h 2 0 TRUE
genomebrowser gbplotgroup.h genomebrowser gbcontrolbar.h 2 0 TRUE
genomebrowser gbscaleengine.h genomebrowser gbcontroltree.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbscale.h 2 0 TRUE
genomebrowser gbrealslider.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser sqliteutil.h genomebrowser gbpileuprenderer.h 2 0 TRUE
genomebrowser gbmainwindow.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser gbaxisalignmentwidget.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser/gbrender rendererbase.h genomebrowser/gbrender cache.h 2 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender cache.h 2 0 TRUE
genomebrowser gbrenderutil.h genomebrowser gbplotrenderer.h 2 0 TRUE
genomebrowser magicdatasource.h genomebrowser gbdata.h 2 0 TRUE
gacore genomeassembly.h gacore gafeaturesource.h 2 0 TRUE
gacore idf2.h gacore gaindexes.h 2 0 TRUE
genomebrowser gbplotrenderer.h genomebrowser gbrenderloader.h 2 0 TRUE
genomebrowser gbrealscrollbar.h genomebrowser gbrenderworker.h 2 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender config.h 2 0 TRUE
genomebrowser gbrealscrollbar.h genomebrowser gbscalepaint.h 2 0 TRUE
genomebrowser gbrenderitem.h genomebrowser gbscalezoomer.h 2 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender rendererbase.h 2 0 TRUE
gacore idf2.h gacore gafeature.h 2 0 TRUE
gacore genomeassemblymanager.h gacore gainterval.h 2 0 TRUE
genomebrowser genomebrowser.h genomebrowser gbcontroltree.h 2 0 TRUE
genomebrowser/gbrender coroutinegenerator.h genomebrowser/gbrender util.h 2 0 TRUE
genomebrowser/gbrender rect.h genomebrowser/gbrender scene.h 2 0 TRUE
genomebrowser/gbrender view.h genomebrowser/gbrender gafeaturecursor.h 2 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbrenderworker.h 2 0 TRUE
genomebrowser/gbrender gafeaturecursor.h genomebrowser/gbrender worker.h 2 0 TRUE
genomebrowser gbplotview.h genomebrowser gbscaletransform.h 2 0 TRUE
genomebrowser gblandmarkgroup.h genomebrowser gblandmarknavigator.h 2 0 TRUE
genomebrowser gbzoommanager.h genomebrowser gblandmarknavigator.h 2 0 TRUE
gacore bamreaderworker.h gacore gasourceregistry.h 2 0 TRUE
genomebrowser gblandmarknavigator.h genomebrowser magicdatasource.h 2 0 TRUE
gacore gasourceregistry.h gacore bamfile.h 2 0 TRUE
genomebrowser gbdata.h genomebrowser gbcontrolpanel.h 2 0 TRUE
genomebrowser/gbrender cache.h genomebrowser/gbrender pileupaux.h 2 0 TRUE
genomebrowser/gbrender worker.h genomebrowser/gbrender cache.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbunit.h 2 0 TRUE
genomebrowser gbzoomer.h genomebrowser gbrenderworker.h 2 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbrenderidset.h 2 0 TRUE
genomebrowser gbscale.h genomebrowser gbview.h 2 0 TRUE
genomebrowser gbrenderworker.h genomebrowser genomebrowserviewer.h 2 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender cache.h 2 0 TRUE
gacore gafeaturefilter.h gacore gasourceregistry.h 2 0 TRUE
gacore packedschemaio.h gacore idf2reader.h 2 0 TRUE
genomebrowser/gbrender histogram.h genomebrowser/gbrender chrshader.h 2 0 TRUE
genomebrowser/gbrender layout.h genomebrowser/gbrender rmath.h 2 0 TRUE
genomebrowser/gbrender seqrenderer.h genomebrowser/gbrender pileuprenderer.h 2 0 TRUE
genomebrowser gbrealscrollbar.h genomebrowser genomebrowserviewer.h 2 0 TRUE
genomebrowser targetedevent.h genomebrowser gbitem.h 2 0 TRUE
genomebrowser gbscalezoomer.h genomebrowser gbrendererbase.h 2 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender tree.h 2 0 TRUE
genomebrowser/gbrender rmath.h genomebrowser/gbrender coroutine_lite.h 2 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbcontroltree.h 2 0 TRUE
genomebrowser gbrendertree.h genomebrowser gbzoomer.h 2 0 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbaxisalignmentwidget.h 2 0 TRUE
genomebrowser gbrealscrollbar.h genomebrowser gbscaleengine.h 2 0 TRUE
genomebrowser genomebrowserdata.h genomebrowser gbcontrolbar.h 2 0 TRUE
genomebrowser gbrendertree.h genomebrowser genomebrowserviewer.h 2 0 TRUE
genomebrowser/gbrender chrshader.h genomebrowser/gbrender pileupaux.h 2 0 TRUE
gacore gafeaturereaderworker.h gacore gaglobal.h 2 0 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbrenderutil.h 2 0 TRUE
genomebrowser gbgrip.h genomebrowser genomebrowserdata.h 2 0 TRUE
genomebrowser/gbrender coroutine.h genomebrowser/gbrender config.h 2 0 TRUE
genomebrowser gbcontrolbar.h genomebrowser gbcontroltree.h 2 0 TRUE
gacore bamhttpdevice.h gacore httputil.h 2 0 TRUE
genomebrowser gbscaletransform.h genomebrowser gbrenderinterval.h 2 0 TRUE
genomebrowser/gbrender bamutil.h genomebrowser/gbrender coroutinegenerator.h 2 0 TRUE
genomebrowser gbitem.h genomebrowser gbinterval.h 2 0 TRUE
gacore genomeassembly.h gacore gaindexes.h 2 0 TRUE
genomebrowser gbrendererbase.h genomebrowser magicdatasource.h 2 0 TRUE
gacore genomeassemblyfile.h gacore gafeaturesourceinfo.h 2 0 TRUE
genomebrowser genomebrowserviewer.h genomebrowser gbitem.h 2 0 TRUE
genomebrowser gbconsole.h genomebrowser gbscalezoomer.h 2 0 TRUE
genomebrowser/gbrender util.h genomebrowser/gbrender coverhistogram.h 2 0 TRUE
